Year,Month,Day,CBInfo,MP traditional,forward guidance
2011,11,2,-0.07587871292342768,0.34218998727015526,0.14172081160065136
2011,12,13,-1.1377612227281588,-0.08672640379873142,0.5048668735677475
2012,1,25,0.29645285193128007,0.3392684876887447,-0.6805099932567381
2012,3,13,0.06658060544371723,0.1582698349390106,0.17874735584754972
2012,4,25,-0.09781621123973229,0.17619626339551409,-0.08173464924584153
2012,6,20,0.2343547184967229,0.3667348795849527,0.2866892552219576
2012,8,1,0.38049182590446573,0.48508058636412094,0.3151956528925813
2012,9,13,1.2361021477846457,0.8282786976336243,-0.32652687560344495
2012,10,24,-0.030554222039389498,0.055097477791602976,0.10606814123846922
2012,12,12,0.6409371618292786,0.329749794671069,-0.3011989628753112
2013,1,30,-0.16568511665987853,0.176953332594754,-0.14982541703522767
2013,3,20,0.11119228633170938,0.34209732588908803,-0.27666921870418426
2013,5,1,0.27102753441462524,0.24313670909087,-0.13356429483994245
2013,6,19,0.2169457695512276,0.25448282771836384,0.3426257760444424
2013,7,31,0.7077260327845035,0.3634238877820913,-0.43855087106245333
2013,9,18,1.3749060413364518,0.6875126214158491,-1.7376132213547237
2013,10,30,-0.4216008170970933,0.06292442267096066,0.2874038963289696
2013,12,18,2.461763376431215,0.9271596289194293,-1.5478269406950653
2014,1,29,-0.6692351294443237,0.022977393038813666,0.2925414559718911
2014,3,19,0.6291618964685018,0.04720799652171666,1.3653231141365298
2014,4,30,0.07825794915438102,0.1980003640270821,-0.04620548328840331
2014,6,18,0.7902084138099411,0.28978360718496426,0.07596807136035676
2014,7,30,0.6198999027869855,0.34285969709903635,-0.3987500574154445
2014,9,17,0.9843057785180305,0.2422775967372902,0.5399056302485322
2014,10,29,-0.001270538439185034,0.2329468471443054,0.8602487660075385
2014,12,17,0.27781367025610154,0.4625799122927556,-2.0243543961873045
2015,1,28,-0.43728677887078565,0.13370669913560834,-0.14755520528742375
2015,3,18,1.3375470958298041,0.388035301810218,-2.3714430998961036
2015,4,29,0.13986307384905342,0.23046070051968576,-0.18120823503525296
2015,6,17,0.04623350869710748,-0.07479293023946647,-0.8334697290447228
2015,7,29,0.09743477094151229,0.26584674751697523,-0.43106532968192135
2015,9,17,-0.29966668827800763,-1.1434677620071396,-0.15937829137192716
2015,10,28,-0.3519722483943976,0.6394529576301702,1.0892140096929614
2015,12,16,-0.0008469244797899116,0.6866365391058682,-0.6446132871774417
2016,1,27,-0.9635040203164642,-0.017676550945583732,-0.3360550502617662
2016,3,16,-0.6984426753752948,-0.836666361493292,-1.1673636099764872
2016,4,27,0.6070180779441439,0.14750103110454144,0.15486349208919883
2016,6,15,-0.6258866581766184,-0.21366943008013928,-0.6387105525394092
2016,7,27,0.38628007399064856,0.13466211015907897,0.024252979840504393
2016,9,21,-0.10769266568983728,0.23450362335608974,-1.0314146836817644
2016,11,2,0.2566002935611742,0.21201138056524682,0.037719502582674466
2016,12,14,0.6205907075171387,0.27866348999129636,1.1715198435273964
